TCGA.GJ.A3OU.01A.31R.A38B.07 TCGA.G3.A7M9.01A.23R.A352.07 TCGA.ED.A627.01A.12R.A311.07 TCGA.DD.AACB.01A.11R.A41C.07
ENSG00000004455 47.6660633631733 123.385170063883 60.4065916779654 80.532458548728
ENSG00000004468 4.97940592580606 7.74901871587583 6.19035324171078 7.27159089242868
ENSG00000004478 121.469465759791 332.88153873661 62.0582128841766 71.3781990017539
ENSG00000004487 20.9559387045884 72.6588518020532 24.6134670066091 46.6977401578999
ENSG00000004534 19.62849158778 51.0031090229128 20.2636986095372 17.5874996145602
ENSG00000004660 2.68594084179793 1.90978902829551 1.59295685906031 0.615360980555576
ENSG00000004700 16.5255577434264 28.5528026126617 13.2391466506909 3.49330739106486
ENSG00000004766 5.92235312357563 9.10193647998503 4.63572865804417 2.29801881109219
ENSG00000004776 35.7001859204675 40.1815269382089 115.982669785021 6.66193974602285
ENSG00000004777 3.32743236978449 15.3655312013733 3.80890200830869 1.62124610582871
ENSG00000004779 110.260100065563 134.92228242216 82.782782051651 105.391370923775
ENSG00000004799 116.268451497301 24.1889614838164 232.695292796087 18.5563736992941
ENSG00000004809 0.156010400844265 0.0836161594988923 0.0534159429755997 0.0779530743049557
ENSG00000004838 0.304082133249425 0.521527898489027 0.537921240989395 0.759697334269643
ENSG00000004846 0.6584559102271 0.0846982828550815 0.0225446785358057 0.778652153431617
ENSG00000004848 0.0302768048926359 0.159027701400292 0.0725647041744859 0
ENSG00000004864 45.3218144129591 106.512725124645 95.1789172336153 59.8179674414278
ENSG00000004866 13.5741577433507 18.1902701008761 14.1153095042641 6.29423476847841
ENSG00000004897 21.2458515973794 32.4869144550567 20.0010613043119 16.8556806986961
ENSG00000004939 0.0164698488502194 0.037074522621017 0.0263156281704735 0
ENSG00000004948 0.107714115377453 8.80975470875006 0.0688425166438048 0.05023299708206
ENSG00000004961 33.1896020880404 49.7517653035041 31.9970877668776 28.1301986962443
ENSG00000004975 11.8000310059108 37.1020247561874 10.714366199744 16.6038834047257
ENSG00000005001 1.20381692448476 10.510961097817 11.2202198497692 0.0425307444923604
ENSG00000005007 35.0633142657674 74.4545508046371 38.2043267179547 28.2841913370846
ENSG00000005020 27.1166304723949 14.8666865566635 12.9930958919647 8.38650806504804
ENSG00000005022 667.293109710707 1073.36719400958 506.064827869106 487.435619278539
ENSG00000005059 12.9906002084732 5.38678466281825 7.82268945330536 2.22059147337205
ENSG00000005073 0 0.453143767890708 0 0.176022344348634
ENSG00000005075 83.0275346165398 124.98541177012 57.3978420006596 79.7931695681735
ENSG00000005100 7.45900437810354 18.003464791989 10.0225301696375 4.6507354616472
ENSG00000005102 4.14954404225216 1.20682798360688 7.09273742405134 0.150012393207415
ENSG00000005108 3.82436852578131 2.31960973635625 1.47036315022925 0.102180415237758
ENSG00000005156 4.44176359502254 11.5057816006751 3.6777725037355 5.50864167964824
ENSG00000005175 16.0364999170084 30.3678694012905 12.2427799342076 9.32007400647792
ENSG00000005187 5.78874549385034 9.79814413566332 21.1488664506751 3.86770958280909
ENSG00000005189 6.54023142421552 18.2799355261208 2.19822489035592 2.71446222200902
ENSG00000005194 36.7511229924962 79.2840656097128 31.5611450570477 38.7393752723548
ENSG00000005206 14.6063120170917 26.8956595708942 14.6448260821873 14.2243150372943
ENSG00000005238 10.9779187741974 13.1715190834689 7.40264902682106 5.43324454304864
ENSG00000005243 27.2377399321418 8.15397141247483 30.8553015015249 24.077617200564
ENSG00000005249 7.68318448861774 16.5386915392591 6.44422075670425 0.564266162686182
ENSG00000005302 11.5145261789253 11.9188940014603 8.79205096665205 6.53259402849612
ENSG00000005339 13.5052312427516 20.8917493869449 15.830875362508 9.18323394754283
ENSG00000005379 1.15804912115008 2.9981437840365 3.27791696685938 0.98355624285137
ENSG00000005381 0.246954313304537 2.55717471652992 0.374855898553374 0.143960418467294
ENSG00000005421 207.451407170861 4.96031017373569 384.500928006851 1.03958535522225
ENSG00000005436 12.6351948876111 18.5073574686759 13.1493174839656 13.7838057146284
ENSG00000005448 6.69816083624656 36.8038397165302 8.61053794624335 6.99287229345563
ENSG00000005469 11.4201018957409 20.5369449499563 14.055584504319 3.87406478200108
ENSG00000005471 30.0478744319317 7.64626821290371 74.2995951430139 6.63800836410714
ENSG00000005483 13.7409145889008 14.2450691797503 14.4736339710771 3.66148114431214
ENSG00000005486 111.9040135449 187.126435978944 127.788237607442 37.1397591900556
ENSG00000005513 0.353648383502196 0.103195773742643 0.926073199694012 0
ENSG00000005700 22.1034699826769 24.9454748014427 22.7391481436274 14.8288936218014
ENSG00000005801 5.41461066023111 22.0996733297973 6.54345769273429 3.43204260132171
ENSG00000005810 8.39359997924867 6.97836606814578 6.61405396123563 2.85875687107367
ENSG00000005812 16.0578049530762 12.6394526736156 18.6928672577805 8.4146795720774
ENSG00000005844 44.574024885024 13.0433043581455 25.9795244958031 14.6351958694718
ENSG00000005882 11.0731682790065 10.2160884230669 23.5311408737796 19.4484458051998
ENSG00000005884 13.3785546676228 7.3456548734906 16.9264834644619 0.838929999526777
ENSG00000005889 7.775855409219 10.5775154219979 7.05121971571886 8.91972826822109
ENSG00000005893 158.363140292224 81.6188772212877 225.099214084227 128.80255871869
ENSG00000005961 0.0941193560127279 2.9426079549856 0.338365123915027 0.0182887564588571
ENSG00000005981 0.113454190060091 7.69012280816857 0.755324246129906 7.12079186412438
ENSG00000006007 46.9098777588832 46.4583954897104 37.7600034592255 29.7941733889592
ENSG00000006015 39.5589006302984 34.0259957395017 23.3054287550408 36.6318690556517
ENSG00000006016 2.48129351057681 4.87109843682925 6.20049127418094 0.840961622788115
ENSG00000006025 3.28589022155735 4.82178461819295 4.05409830419439 5.32938314828693
ENSG00000006042 23.6869797993369 29.1733250139382 24.2077270751446 65.3515022242377
ENSG00000006047 0.0188558014012883 26.9104033555425 0.557366486257285 3.891121051799
ENSG00000006059 0 0 0 0
ENSG00000006062 11.0556280788148 3.21552428321401 17.6766395904079 6.26265212647945
ENSG00000006071 0.0385406126605126 0.212072687328867 0.0513170279347785 0.0748900022890137
ENSG00000006116 0 0.0634757127905838 0.0225276434807729 0.0328759349426864
ENSG00000006118 8.58665343893866 58.8047989357646 18.1878359501518 5.06836501421203
ENSG00000006125 54.4125144089206 103.09176381268 58.5808757936209 40.1828422262899
ENSG00000006128 0 0.553709042649396 0.0368460609474 0.107543312609097
ENSG00000006194 11.5474556792335 19.2485049313967 10.3171092816115 11.3288246947402
ENSG00000006210 22.1219552271849 42.5464734681166 47.3458396148364 16.2046543846736
ENSG00000006282 31.9947937415122 30.1040515707272 32.5472571823635 25.5086208741284
ENSG00000006283 0.0448429760383626 0.0942143720727014 0.00716503894000654 0
ENSG00000006327 96.5941484230849 49.7457237633119 170.374909766552 33.8952312460205
ENSG00000006377 0 4.67915446710001 0 2.17818081925945
ENSG00000006432 1.3849499355427 5.78153423765007 1.15698892234108 1.20487408397834
ENSG00000006451 47.5414073215571 106.875665445958 36.0449179993371 23.3511890389806
ENSG00000006453 27.7307767509812 46.6950521580844 34.4057120803974 11.0026805530625
ENSG00000006459 5.71581126716145 6.79012870538301 8.50571194254672 1.35648269088043
ENSG00000006468 3.18747753604853 6.19675045068448 2.00391072899506 1.98480935683969
ENSG00000006530 8.89780125139288 23.6520957487687 10.5830306424911 3.51996966128615
ENSG00000006534 21.0922314893251 8.31265519294667 6.62477272807916 7.75272696561483
ENSG00000006555 1.8119880181284 11.2331150092351 3.90623013103102 1.39161579348658
ENSG00000006576 8.24835975288524 5.7055214676661 5.18159771178292 2.1840024290044
ENSG00000006606 2.59008202308152 12.0310151759591 1.7736211547244 1.58177019565872
ENSG00000006607 4.28946260449779 6.60947190270037 4.87000980614645 1.86658121711733
ENSG00000006611 0.674733167434318 14.4425022559846 8.51125975554104 45.6678378771621
ENSG00000006625 52.8345222631556 122.329132390414 36.5033025995478 31.2127461288953
ENSG00000006634 6.07993652166013 22.0548485488338 2.61078822775607 1.77212982069662
ENSG00000006638 7.07707577075721 2.78381037481896 14.7449677538949 1.70837153378006
ENSG00000006652 14.6502703294992 19.220040121871 7.74703068491003 3.02298809240504
ENSG00000006659 0 297.319689647413 0 0
ENSG00000006695 8.45505548181361 33.6369515334573 15.8561656679065 10.9458207406209
ENSG00000006704 4.77055837951951 22.8450568633252 5.14942130439954 4.49954070262505
ENSG00000006712 68.4402408385589 122.471391615136 80.3599883724027 76.330921862393
ENSG00000006715 17.8817968947216 17.0023668857969 28.0276805697367 8.08158837212624
ENSG00000006740 1.04142291635447 3.6818877123166 1.22175995907502 0.732884326678939
ENSG00000006744 25.031802954919 54.7003447244713 37.1344183945384 34.0962979381131
ENSG00000006747 0.606828130480066 2.37223569540769 0.155613820853711 0.0873448224237745
ENSG00000006756 13.7364700961881 10.1584736936641 28.2120697167328 13.1413950588549
ENSG00000006757 8.14835840179418 18.0765646657822 12.8981986741413 14.4861248380304
ENSG00000006788 0 1.13201187172301 0 0
ENSG00000006831 77.4618712428415 75.3083862104184 68.2990320292987 48.0143018283154
ENSG00000006837 0.341809973980557 0.491582054874462 0.318585241400082 0.431721142407461
ENSG00000007001 2.56192759749496 0.287247098891652 3.01128389340066 0.789645046794747
ENSG00000007038 6.1533180635808 20.1626659322428 0.0707324484682345 0.929016760475024
ENSG00000007047 15.9839734892365 37.2644192749906 17.8086494838117 18.5289321542348
ENSG00000007062 1.5812849431796 17.6483771053717 16.2356611412339 0.286782166957985
ENSG00000007080 103.756932375377 184.283709063975 88.8425118708218 104.028330700075
ENSG00000007129 6.93165551679447 2.99152689847302 5.53772140973555 18.2758724961807
ENSG00000007168 26.7217633361183 29.4409421278489 33.5372329891533 16.6640658786322
ENSG00000007171 1.75153056349924 3.31695052943037 0.316509075264403 0.121552786282536
ENSG00000007174 0.0205126244690706 0.0153916765683104 0.0655504010067803 0
ENSG00000007202 31.9923309502807 46.9921802305227 19.5702017598458 20.8538303015333
ENSG00000007216 0.5938233103418 3.6861300061884 0.56066318654053 0.220287107787361
ENSG00000007237 14.2339233691327 11.0168363323144 5.55834138577685 1.46752965515434
ENSG00000007255 120.674582525734 56.7240196102327 79.5565298972722 192.269461426698
ENSG00000007264 12.3853700852712 2.1300615912568 4.92215681698596 2.15741078605823
ENSG00000007306 0.0328713064822514 1.18392148643371 0.0525219804215805 0
ENSG00000007312 10.8845113588966 2.57581187339729 11.3043714986473 14.9840924714605
ENSG00000007314 1.24590502277205 2.74914156181455 0.236186512176667 0.12310038450707
ENSG00000007341 2.19005332729788 6.33963061947846 2.73595744284188 2.37812459001244
ENSG00000007350 0.238564632523793 1.32465407134355 0.133413025063125 0.333767300063842
ENSG00000007372 0.34755035593445 1.1845822462931 0.305895589193737 0.219771910925316
ENSG00000007376 23.2706057221578 49.7406291458592 16.3047745148178 22.2913323794312
ENSG00000007384 8.66508108181587 11.6341999701617 15.4448130052542 4.64839226661791
ENSG00000007392 11.377980138107 32.3302963813938 10.7118944750961 14.0873381229376
ENSG00000007402 0.413205113278079 4.56805580961486 0.495166298336648 0.610217290402071
ENSG00000007516 2.30937240676885 4.1354299504641 5.58016986541834 3.03934969523275
ENSG00000007520 131.419747767084 135.458703091608 89.2093231949591 162.449754181919
ENSG00000007541 22.1461538436362 25.9961921677006 21.3486366790827 17.2625412922339
ENSG00000007545 2.80789974145696 6.3909649229127 2.6669630413278 2.78870226128171
ENSG00000007866 18.0384154102842 65.1660644927291 28.0682308638464 17.7311595334468
ENSG00000007908 3.36149794637407 1.23977688807698 9.2399795220858 0.863536444277948
ENSG00000007923 9.8331056777541 34.6933628409824 16.8473267632091 10.80519376802
ENSG00000007933 80.4127457712529 27.3388043690724 447.725328348233 267.859181478636
ENSG00000007944 15.6754189303301 18.0308695371687 13.2800346906387 10.6776007206877
ENSG00000007952 0.79191383552409 3.12608054999538 0.632662455744004 1.64585068059453
ENSG00000007968 1.49993632799877 6.05843128430973 0.548160273402117 1.74875634738658
ENSG00000008018 179.362852073628 359.907441584046 185.137606322837 255.827235452498
ENSG00000008056 2.57782132525931 7.20770773747026 2.08110777643825 0.569453402259591
ENSG00000008083 9.43867186167426 26.4283530989397 7.37867026396286 12.7090985849633
ENSG00000008086 1.21913207395338 2.66496813494263 2.29038243065686 1.49276333165383
ENSG00000008118 2.53809233480921 0.439491033850682 0.285956275692996 0
ENSG00000008128 2.31536085064804 8.88125276192241 3.12237643213827 2.59147127257361
ENSG00000008130 44.7417903183523 34.48702712308 46.0480239916012 42.5768029214778
ENSG00000008196 0 0.191263295915758 0 0
ENSG00000008197 0 0 0 0
ENSG00000008226 0.26108206665616 0.297773008783242 0.492247112141966 0.146108256804777
ENSG00000008256 15.4871904045937 12.6332989114317 13.7262234980321 2.37721085503091
ENSG00000008277 0.371174418010334 3.69562999035822 0.188184029942189 0.0582544642773878
ENSG00000008282 90.0991333961813 75.2061335636565 97.0030975357617 36.2989857608319
ENSG00000008283 35.5833499162768 30.7160724150968 16.6590737874895 6.18285101907311
ENSG00000008294 16.0278819776229 13.1352578126857 16.7415096777084 10.6926621875632
ENSG00000008300 0.502132723254114 13.6063230776982 0.265765461157449 2.27585928703775
ENSG00000008311 1.11903492951295 3.11673907212495 9.75824304426249 2.34398040359915
ENSG00000008323 8.66672829328756 34.8160807896499 7.05451569147652 1.26305329024909
ENSG00000008324 37.7485897397093 74.4276883490825 27.7512862664052 58.3686576119046
ENSG00000008382 62.8528737913411 42.0597280702999 46.9540737548385 74.0225501863424
ENSG00000008394 371.220356217761 63.5373684115115 217.466561054983 258.646292343964
ENSG00000008405 13.3658875161803 22.4590163248944 12.918103770161 3.67015455152414
ENSG00000008438 0.120939015098995 1.36120139651097 0.193237119634895 0
ENSG00000008441 22.7293191817026 16.0493031682445 34.9813766366945 44.9288724420899
ENSG00000008513 49.0694570966444 30.501889467025 46.2626798732218 186.15457887178
ENSG00000008516 8.56832110850488 0.823450965993865 1.50056163671831 2.85419847405729
ENSG00000008517 845.851014220475 80.0992153649298 361.809258215412 164.255670252169
ENSG00000008710 5.84516819791465 9.42410878361211 5.240300390877 2.72263548943572
ENSG00000008735 5.06136234009617 13.4307049839893 1.60326883194945 25.0318404905967
ENSG00000008838 29.3547235384312 44.869202252727 25.5099643657388 38.0593960554961
ENSG00000008853 6.70935836955705 34.863305311738 3.91173014215854 1.85144474959998
ENSG00000008869 7.24749818000116 12.1821387472453 8.12980540859534 3.88466470269542
ENSG00000008952 49.6008610461841 59.4698038984094 62.0103961660715 34.1134766954786
ENSG00000008988 1707.06265821036 1452.99044418026 469.879036291327 2209.38127788888
ENSG00000009307 161.010895615592 440.333810012848 202.495645803256 247.775623040443
ENSG00000009335 21.1740342443957 31.995614604337 26.4529460866288 11.957883231444
ENSG00000009413 3.62320635658659 5.78442122622238 4.75899868075797 0.890605770160508
ENSG00000009694 0.594191687086439 3.12603447263389 0.501673291360296 0.023616831677206
ENSG00000009709 0 0.0310491051952308 0 0.0160812430069851
ENSG00000009724 61.9835923255158 2.05957360205975 172.514245464427 104.935962815987
ENSG00000009765 1.17647681161444 0.447691020971061 7.55269575874285 0.293922660981882
ENSG00000009780 5.15894539370597 4.77803960697953 7.15657552639681 8.20421645899092
ENSG00000009790 7.0222653928251 0.77562133767786 3.8956603318424 2.50199863699258
ENSG00000009830 3.87024175366557 9.17546542624581 3.68254518842712 4.21820705500952
ENSG00000009844 12.8659660568553 46.0566672457489 16.2753445130334 12.2462540763249
ENSG00000009950 80.439138565802 75.0399374227399 96.6402312700537 126.463609728829
ENSG00000009954 28.6179467800221 47.0416380536554 31.513020701022 15.7038547893686
ENSG00000010017 29.8405366684328 51.3018789845033 38.180929775063 31.6968410585647
ENSG00000010030 6.56555192331522 3.1375290824398 5.74339139067817 26.5562219423025
ENSG00000010072 5.52887471668068 8.27507195059781 4.14612390790794 2.54403848480593
ENSG00000010165 34.9487524374411 74.796007125418 22.176572496381 26.5275377849822
ENSG00000010219 5.81412514888535 14.1067857797576 5.49304043509484 1.62629150023356
ENSG00000010244 17.2348407724078 35.4954283070314 16.2732161681353 14.3683407855358
ENSG00000010256 201.894904142865 348.777150902244 234.084437099541 250.225771178714
ENSG00000010270 19.8464595338872 33.7958631913868 13.7754778293698 6.35089266144838
ENSG00000010278 160.374152207755 39.7096157623435 111.464840612584 30.034672874517
ENSG00000010282 0.0301197132034609 0.158202583613957 0.0962509347195602 0.140464734836377
ENSG00000010292 17.9736219633887 152.692929276081 10.9382873947879 17.1835877970044
ENSG00000010295 17.1541405233381 19.5899981877236 12.1000679563787 20.3900301792732
ENSG00000010310 0.514807969679155 4.44229915211956 0.969449738708435 0.235795979335711
ENSG00000010318 2.96707442183116 6.82998425232374 3.31454949648388 3.69380068582534
ENSG00000010319 17.5855126644541 6.53246281844207 7.09397336421767 1.31687440864235
ENSG00000010322 21.7381311890103 41.5234032815694 21.3988858342234 20.8892994421212
ENSG00000010327 40.8323376630447 11.2927777360711 48.7049524392058 8.92670437221414
ENSG00000010361 8.67809176817857 62.4362316492292 15.0214021270076 1.27331282129431
ENSG00000010379 4.55594913348932 6.55994488706675 4.37755171795231 2.12947418151589
ENSG00000010404 21.9939286778709 9.59813985141857 22.3848940567378 7.10165482318191
ENSG00000010438 6.43651392856481 23.4021932400326 3.59532525476046 0.305050742496246
ENSG00000010539 2.85685760927186 7.14549039300831 2.73696747202538 2.80272387707891
ENSG00000010610 206.204847092464 17.421477004963 96.5688064241706 43.107057888319
ENSG00000010626 4.04872459192689 4.70670816868829 2.61952087520943 2.62611332060958
ENSG00000010671 17.3010200222813 2.25647024943082 5.06344609875701 4.01645476844498
ENSG00000010704 7.99412217514412 10.7994240839821 8.93623782856431 2.61181489287327
ENSG00000010803 9.12468143600469 50.9242981639413 14.7359055567017 10.2274246508235
ENSG00000010810 15.086452662068 8.15508595398872 22.0776864036232 7.12331146857333
ENSG00000010818 5.16719180532959 4.2515608995939 10.3913883855203 1.57879832613793
ENSG00000010932 2.85257599189235 23.9982602676205 4.48061194667544 0.197292118190345
ENSG00000011007 18.3326587161624 47.0974168222586 32.4793208762068 28.2096621926086
ENSG00000011009 78.8680986989643 257.006724875648 125.065598085137 147.935718911566
ENSG00000011021 6.06194175421911 11.1124887717617 6.66776685508176 8.34057446651626
ENSG00000011028 31.9109755758355 23.4110766130989 29.468942431123 4.85405990814299
ENSG00000011052 0.771826752282573 3.31690009915153 1.56956500074203 1.96333705920638
ENSG00000011083 1.20966557575464 0.0148799059513828 0.0158427153424265 0.0231202202466759
ENSG00000011105 40.4140344748867 56.2242402517061 57.4273394460694 31.0567922045373
ENSG00000011114 4.77139790268156 10.048844404635 4.70807672051791 4.10275887172449
ENSG00000011132 11.7700043636259 19.0626994707863 9.25284436785291 9.41023341578653
ENSG00000011143 4.39864510041883 15.765636184406 6.4311284641705 6.34816729066606
ENSG00000011198 12.7923891380825 14.7483510703758 13.114781562099 5.02483583706349
ENSG00000011201 4.41973428144818 1.24592298323228 1.72645390677689 0.156580167994236
ENSG00000011243 18.3200828855051 54.0601362340743 19.2499312093183 29.4312668181058
ENSG00000011258 5.34476213930787 10.7610711151869 5.51615363312421 6.65433394147885
ENSG00000011260 36.0016913746745 60.0549449643324 27.6369560739354 45.5556792181221
ENSG00000011275 17.0517820684738 37.629831072234 14.033595358511 7.44850713880758
ENSG00000011295 11.3552126546742 13.9414767234866 21.968009390093 19.1096138479252
ENSG00000011304 88.695405070211 275.883861247395 93.1749356573721 97.8925072937854
ENSG00000011332 0.0907042613240849 2.85852293267158 0.0724639198629982 0.0211501848131322
ENSG00000011347 161.909163422351 87.6949369376054 37.7567088987709 24.0457669772256
ENSG00000011376 9.49392572449453 37.3271559665085 15.1436558951502 9.20521301566371
ENSG00000011405 15.1560079938873 18.9112934566156 14.0203985758579 4.98559767172549
ENSG00000011422 31.4739920111001 16.3893901149424 15.5925056552784 2.25500736441564
ENSG00000011426 6.48870404362183 41.4283411058836 2.30264591660802 2.21211513814106
ENSG00000011451 16.3875781815471 42.1721213074002 17.0223342901273 11.4075573078815
ENSG00000011454 12.317246645829 29.024700373523 13.1279756325895 5.18574275967636
ENSG00000011465 73.5947843606092 7.78132097451328 225.265717211601 1.66738594058957
ENSG00000011478 18.062110669032 34.7140442956594 13.5007904118921 28.7699008109381
ENSG00000011485 20.8346107779268 51.2316173715688 25.2284076293577 17.445082314203
ENSG00000011523 9.50233115039307 8.53943531784729 7.41395902356283 4.69753379962199
ENSG00000011566 10.893481617151 21.6571696723795 18.6784203788846 4.83592160422406
ENSG00000011590 0.943062356005856 0.471752108536753 0.552504688632866 1.06285405270523
ENSG00000011600 772.452290131189 97.1060365598705 276.727486164885 233.48684729552
ENSG00000011638 14.3992128375625 3.24389511850214 12.9721181328147 1.34937848377857
ENSG00000011677 0 20.6468897729924 0 3.02649913854151
ENSG00000012048 2.12694382382365 8.86311911346339 1.26453738820507 2.283700936879
ENSG00000012061 23.6429701540533 37.3441794893864 22.4440617217477 22.703828231262
ENSG00000012124 3.61933418787335 2.07926331196255 0.756759104659442 0.593400216872057
ENSG00000012171 2.71735373730982 5.12008070366697 11.927902925588 6.75867209563561
ENSG00000012174 8.31061156292159 11.6666563515043 9.53825522527158 7.94926628038657
ENSG00000012211 5.72510303158993 14.9740677106385 5.5321234249872 3.43276637669386
ENSG00000012223 1.86576978320693 0.999987840149923 1.42504982033647 0.119520705325184
ENSG00000012232 6.1387985394952 25.8879500693042 6.37243983933474 6.37385297242802
ENSG00000012504 39.0332418906162 135.906124171464 78.8943597345234 35.6203343765556
ENSG00000012660 123.180811476396 48.5277401092587 72.8675741139049 111.05261476708
ENSG00000012779 41.6704617170472 5.04483863415268 14.8269339516045 1.66026115637835
ENSG00000012817 7.0853418546692 1.01496745786551 10.7476023254982 0.0214563853118701
ENSG00000012822 18.1922289199431 23.2184427013894 25.4635184889111 15.2886029128201
ENSG00000012963 24.0908946590105 43.5112779913194 21.7697779391658 18.6607153067149
ENSG00000012983 9.10756488507379 10.4780353167608 11.566839239875 8.8730854082329
ENSG00000013016 11.7766844211044 12.4164117031198 14.7653833605629 1.72997197608767
ENSG00000013275 143.071817510003 407.463976306809 107.451819704108 186.199599387093
ENSG00000013288 25.9036201996073 24.0922550611144 26.9567736413171 12.116788278646
ENSG00000013293 0.233113160377868 0.543491445819782 0.0133024883963295 0.0291196731340772
ENSG00000013297 8.12729429052253 5.56756645470589 11.0944760066487 4.40956107776555
ENSG00000013306 223.370176383857 206.871728516881 86.8481929176055 161.984262859363
ENSG00000013364 155.208417305838 78.4243516850243 131.552281601585 75.0041141161021
ENSG00000013374 47.5852893561557 64.6735436382922 41.5000909232223 33.0210240808112
ENSG00000013375 17.522060003541 34.4102805380727 21.1778399089759 13.5222776686819
ENSG00000013392 6.74467584205807 11.2386371711868 7.97103118495081 4.63677128594885
ENSG00000013441 33.5504009700709 46.0523130883247 49.7587451892863 23.3282038449793
ENSG00000013503 6.48858478700878 32.7091820138188 10.0811065459823 4.5556923401433
ENSG00000013523 15.3136623796034 28.166300178521 7.0389648630468 7.43916696887612
ENSG00000013561 30.3290896016064 21.801058340124 25.0390669156184 17.6496108117968
ENSG00000013563 15.6020114393996 12.0866773881047 9.55049899755095 7.10400396436923
ENSG00000013573 6.20783690590974 19.888430053233 3.76320867807558 2.53377900699043
ENSG00000013583 90.8202109901322 83.1432253348859 60.2886339436532 48.518843487814
ENSG00000013588 0.711877994088118 1.16895589122159 1.59901426958805 0.0360856233780002
ENSG00000013619 2.22147798127103 9.04726003721758 7.37920601867544 0.443025019247149
ENSG00000013725 17.2310693415764 1.42562885435043 12.2831087526277 5.26518195951272
ENSG00000013810 17.4739091668704 106.083629423574 7.56608575039923 16.1270159200185
